date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen,,,,
07-12-2022,3.137540889,2.48037449,32.5132956,7.863025878,6.778765358,,,,
08-12-2022,2.771001841,4.309677014,51.26383792,7.758718449,4.316255365,,,,
09-12-2022,2.569928657,5.397762074,49.40761193,7.941036941,6.453483253,,,,
10-12-2022,2.845264229,5.7689828,42.48763225,7.686352568,5.989372862,,,,
11-12-2022,2.746574499,6.409371215,59.92652469,7.842064324,4.576854708,,,,
12-12-2022,2.977619039,6.826658224,31.82357779,7.595378281,4.873797647,,,,
13-12-2022,2.687413692,5.013591581,47.96856293,7.30162068,4.323826048,,,,
14-12-2022,2.860741575,3.577897043,53.85087759,7.51236549,5.680321539,,,,
15-12-2022,2.777669193,6.732634114,56.95459038,7.76812904,4.261940548,,,,
16-12-2022,2.811972876,6.679570347,31.18040505,7.663689117,4.890704044,,,,
17-12-2022,2.930937133,3.080027373,67.82381479,7.888979485,6.366348121,,,,
18-12-2022,2.976530894,5.371287612,55.00572847,7.271580295,7.01241216,,,,
19-12-2022,2.963723962,6.33651994,67.40190794,7.454374875,4.808371699,,,,
20-12-2022,2.737666079,5.0521474,38.54545191,7.82292744,5.487568372,,,,
21-12-2022,2.9109703,2.331450963,5428.727532,7.792347263,6.743070553,,,,
22-12-2022,2.557676178,2.952805737,44.0479868,6.991688228,6.307219589,,,,
23-12-2022,2.888212114,5.391335397,54.42559725,7.24600974,4.514315613,,,,
24-12-2022,2.860114375,2.948154534,68.9853091,7.809801547,5.012907582,,,,
25-12-2022,2.924069741,6.359302548,58.16261684,7.271949309,4.527911394,,,,
26-12-2022,2.632548842,3.386252029,69.03864374,7.254021383,6.036398724,,,,
27-12-2022,3.151864629,6.174272725,31.53457713,7.776897051,5.901049612,,,,
28-12-2022,3.041169185,4.873941985,62.00788273,7.103444879,4.165287228,,,,
29-12-2022,2.982318638,6.129502755,48.52722751,7.776484002,4.355517134,,,,
30-12-2022,3.21844145,6.640756862,59.79033756,7.345541677,6.513031532,,,,
31-12-2022,3.194377462,7.287124607,41.32844641,7.809493994,5.776028924,,,,
